Notes,State,State Code,Year,Year Code,Sex,Sex Code,Race,Race Code,Age Group,Age Group Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,South Dakota,46,2008,2008,Male,M,White,2106-3,70-74 years,70-74,40,11129,359.4,256.8,489.4,56.8
,South Dakota,46,2008,2008,Male,M,White,2106-3,75-79 years,75-79,45,9373,480.1,350.2,642.4,71.6
,South Dakota,46,2008,2008,Male,M,White,2106-3,80-84 years,80-84,55,7443,738.9,556.7,961.8,99.6
,South Dakota,46,2008,2008,Male,M,White,2106-3,85+ years,85+,27,5743,470.1,309.8,684,90.5
,South Dakota,46,2009,2009,Female,F,White,2106-3,65-69 years,65-69,17,15174,112,65.3,179.4,27.2
,South Dakota,46,2009,2009,Female,F,White,2106-3,70-74 years,70-74,16,12803,125,71.4,202.9,31.2
,South Dakota,46,2009,2009,Female,F,White,2106-3,75-79 years,75-79,37,11877,311.5,219.3,429.4,51.2
,South Dakota,46,2009,2009,Female,F,White,2106-3,80-84 years,80-84,23,10242,224.6,142.4,337,46.8
,South Dakota,46,2009,2009,Female,F,White,2106-3,85+ years,85+,27,12577,214.7,141.5,312.3,41.3
,South Dakota,46,2009,2009,Male,M,White,2106-3,55-59 years,55-59,18,25348,71,42.1,112.2,16.7
,South Dakota,46,2009,2009,Male,M,White,2106-3,60-64 years ,60-64,21,19849,105.8,65.5,161.7,23.1
,South Dakota,46,2009,2009,Male,M,White,2106-3,65-69 years,65-69,30,14513,206.7,139.5,295.1,37.7
,South Dakota,46,2009,2009,Male,M,White,2106-3,70-74 years,70-74,32,11356,281.8,192.7,397.8,49.8
,South Dakota,46,2009,2009,Male,M,White,2106-3,75-79 years,75-79,37,9174,403.3,284,555.9,66.3
,South Dakota,46,2009,2009,Male,M,White,2106-3,80-84 years,80-84,36,7282,494.4,346.2,684.4,82.4
,South Dakota,46,2009,2009,Male,M,White,2106-3,85+ years,85+,24,6017,398.9,255.6,593.5,81.4
,South Dakota,46,2010,2010,Female,F,White,2106-3,65-69 years,65-69,28,15531,180.3,119.8,260.6,34.1
,South Dakota,46,2010,2010,Female,F,White,2106-3,70-74 years,70-74,28,12934,216.5,143.9,312.9,40.9
,South Dakota,46,2010,2010,Female,F,White,2106-3,75-79 years,75-79,21,11710,179.3,111,274.1,39.1
,South Dakota,46,2010,2010,Female,F,White,2106-3,80-84 years,80-84,24,10289,233.3,149.5,347.1,47.6
,South Dakota,46,2010,2010,Female,F,White,2106-3,85+ years,85+,23,12720,180.8,114.6,271.3,37.7
,South Dakota,46,2010,2010,Male,M,White,2106-3,55-59 years,55-59,25,25958,96.3,62.3,142.2,19.3
,South Dakota,46,2010,2010,Male,M,White,2106-3,60-64 years ,60-64,17,21219,80.1,46.7,128.3,19.4
,South Dakota,46,2010,2010,Male,M,White,2106-3,65-69 years,65-69,36,14959,240.7,168.6,333.2,40.1
,South Dakota,46,2010,2010,Male,M,White,2106-3,70-74 years,70-74,35,11540,303.3,211.3,421.8,51.3
,South Dakota,46,2010,2010,Male,M,White,2106-3,75-79 years,75-79,52,9196,565.5,422.3,741.5,78.4
,South Dakota,46,2010,2010,Male,M,White,2106-3,80-84 years,80-84,29,7265,399.2,267.3,573.3,74.1
,South Dakota,46,2010,2010,Male,M,White,2106-3,85+ years,85+,39,6233,625.7,444.9,855.4,100.2
,South Dakota,46,2011,2011,Female,F,White,2106-3,60-64 years ,60-64,20,21839,91.6,55.9,141.4,20.5
,South Dakota,46,2011,2011,Female,F,White,2106-3,65-69 years,65-69,25,15864,157.6,102,232.6,31.5
,South Dakota,46,2011,2011,Female,F,White,2106-3,70-74 years,70-74,23,12933,177.8,112.7,266.8,37.1
,South Dakota,46,2011,2011,Female,F,White,2106-3,75-79 years,75-79,42,11525,364.4,262.6,492.6,56.2
,South Dakota,46,2011,2011,Female,F,White,2106-3,80-84 years,80-84,47,10288,456.8,335.7,607.5,66.6
,South Dakota,46,2011,2011,Female,F,White,2106-3,85+ years,85+,29,12951,223.9,150,321.6,41.6
,South Dakota,46,2011,2011,Male,M,White,2106-3,55-59 years,55-59,22,26468,83.1,52.1,125.8,17.7
,South Dakota,46,2011,2011,Male,M,White,2106-3,60-64 years ,60-64,22,22755,96.7,60.6,146.4,20.6
,South Dakota,46,2011,2011,Male,M,White,2106-3,65-69 years,65-69,27,15460,174.6,115.1,254.1,33.6
,South Dakota,46,2011,2011,Male,M,White,2106-3,70-74 years,70-74,38,11643,326.4,231,448,52.9
,South Dakota,46,2011,2011,Male,M,White,2106-3,75-79 years,75-79,36,9352,384.9,269.6,532.9,64.2
,South Dakota,46,2011,2011,Male,M,White,2106-3,80-84 years,80-84,30,7298,411.1,277.3,586.8,75.1
,South Dakota,46,2011,2011,Male,M,White,2106-3,85+ years,85+,35,6405,546.4,380.6,760,92.4
,South Dakota,46,2012,2012,Female,F,White,2106-3,65-69 years,65-69,19,16976,111.9,67.4,174.8,25.7
,South Dakota,46,2012,2012,Female,F,White,2106-3,70-74 years,70-74,28,13060,214.4,142.5,309.9,40.5
,South Dakota,46,2012,2012,Female,F,White,2106-3,75-79 years,75-79,30,11420,262.7,177.2,375,48
,South Dakota,46,2012,2012,Female,F,White,2106-3,80-84 years,80-84,28,10254,273.1,181.4,394.7,51.6
,South Dakota,46,2012,2012,Female,F,White,2106-3,85+ years,85+,22,13131,167.5,105,253.7,35.7
,South Dakota,46,2012,2012,Male,M,White,2106-3,55-59 years,55-59,20,26856,74.5,45.5,115,16.7
,South Dakota,46,2012,2012,Male,M,White,2106-3,60-64 years ,60-64,31,23461,132.1,89.8,187.6,23.7
,South Dakota,46,2012,2012,Male,M,White,2106-3,65-69 years,65-69,33,16793,196.5,135.3,276,34.2
,South Dakota,46,2012,2012,Male,M,White,2106-3,70-74 years,70-74,30,11936,251.3,169.6,358.8,45.9
,South Dakota,46,2012,2012,Male,M,White,2106-3,75-79 years,75-79,35,9401,372.3,259.3,517.8,62.9
,South Dakota,46,2012,2012,Male,M,White,2106-3,80-84 years,80-84,38,7329,518.5,366.9,711.7,84.1
,South Dakota,46,2012,2012,Male,M,White,2106-3,85+ years,85+,38,6575,577.9,409,793.3,93.8
,South Dakota,46,2013,2013,Female,F,White,2106-3,55-59 years,55-59,16,26800,59.7,34.1,97,14.9
,South Dakota,46,2013,2013,Female,F,White,2106-3,65-69 years,65-69,19,17568,108.2,65.1,168.9,24.8
,South Dakota,46,2013,2013,Female,F,White,2106-3,70-74 years,70-74,27,13640,197.9,130.4,288,38.1
,South Dakota,46,2013,2013,Female,F,White,2106-3,75-79 years,75-79,28,11395,245.7,163.3,355.1,46.4
,South Dakota,46,2013,2013,Female,F,White,2106-3,80-84 years,80-84,32,10197,313.8,214.7,443,55.5
,South Dakota,46,2013,2013,Female,F,White,2106-3,85+ years,85+,24,13263,181,115.9,269.2,36.9
,South Dakota,46,2013,2013,Male,M,White,2106-3,55-59 years,55-59,26,27303,95.2,62.2,139.5,18.7
,South Dakota,46,2013,2013,Male,M,White,2106-3,60-64 years ,60-64,19,24236,78.4,47.2,122.4,18
,South Dakota,46,2013,2013,Male,M,White,2106-3,65-69 years,65-69,29,17850,162.5,108.8,233.3,30.2
,South Dakota,46,2013,2013,Male,M,White,2106-3,70-74 years,70-74,28,12643,221.5,147.2,320.1,41.9
,South Dakota,46,2013,2013,Male,M,White,2106-3,75-79 years,75-79,42,9443,444.8,320.6,601.2,68.6
,South Dakota,46,2013,2013,Male,M,White,2106-3,80-84 years,80-84,40,7230,553.3,395.2,753.4,87.5
,South Dakota,46,2013,2013,Male,M,White,2106-3,85+ years,85+,25,6764,369.6,239.2,545.6,73.9
,South Dakota,46,2014,2014,Female,F,White,2106-3,55-59 years,55-59,17,27137,62.6,36.5,100.3,15.2
,South Dakota,46,2014,2014,Female,F,White,2106-3,60-64 years ,60-64,21,24575,85.5,52.9,130.6,18.6
,South Dakota,46,2014,2014,Female,F,White,2106-3,65-69 years,65-69,22,18793,117.1,73.4,177.2,25
,South Dakota,46,2014,2014,Female,F,White,2106-3,70-74 years,70-74,28,14121,198.3,131.8,286.6,37.5
,South Dakota,46,2014,2014,Female,F,White,2106-3,75-79 years,75-79,29,11502,252.1,168.9,362.1,46.8
,South Dakota,46,2014,2014,Female,F,White,2106-3,80-84 years,80-84,31,9913,312.7,212.5,443.9,56.2
,South Dakota,46,2014,2014,Female,F,White,2106-3,85+ years,85+,17,13573,125.2,73,200.5,30.4
,South Dakota,46,2014,2014,Male,M,White,2106-3,55-59 years,55-59,18,27201,66.2,39.2,104.6,15.6
,South Dakota,46,2014,2014,Male,M,White,2106-3,60-64 years ,60-64,30,25116,119.4,80.6,170.5,21.8
,South Dakota,46,2014,2014,Male,M,White,2106-3,65-69 years,65-69,32,19348,165.4,113.1,233.5,29.2
,South Dakota,46,2014,2014,Male,M,White,2106-3,70-74 years,70-74,42,13247,317.1,228.5,428.6,48.9
,South Dakota,46,2014,2014,Male,M,White,2106-3,75-79 years,75-79,37,9572,386.5,272.2,532.8,63.5
,South Dakota,46,2014,2014,Male,M,White,2106-3,80-84 years,80-84,30,7147,419.8,283.2,599.2,76.6
,South Dakota,46,2014,2014,Male,M,White,2106-3,85+ years,85+,44,6975,630.8,458.4,846.9,95.1
,South Dakota,46,2015,2015,Female,F,White,2106-3,55-59 years,55-59,17,27423,62,36.1,99.3,15
,South Dakota,46,2015,2015,Female,F,White,2106-3,60-64 years ,60-64,21,25445,82.5,51.1,126.2,18
,South Dakota,46,2015,2015,Female,F,White,2106-3,65-69 years,65-69,27,20168,133.9,88.2,194.8,25.8
,South Dakota,46,2015,2015,Female,F,White,2106-3,70-74 years,70-74,27,14407,187.4,123.5,272.7,36.1
,South Dakota,46,2015,2015,Female,F,White,2106-3,75-79 years,75-79,32,11472,278.9,190.8,393.8,49.3
,South Dakota,46,2015,2015,Female,F,White,2106-3,80-84 years,80-84,18,9832,183.1,108.5,289.3,43.2
,South Dakota,46,2015,2015,Female,F,White,2106-3,85+ years,85+,23,13688,168,106.5,252.1,35
,South Dakota,46,2015,2015,Male,M,White,2106-3,60-64 years ,60-64,25,25784,97,62.7,143.1,19.4
,South Dakota,46,2015,2015,Male,M,White,2106-3,65-69 years,65-69,32,20867,153.4,104.9,216.5,27.1
,South Dakota,46,2015,2015,Male,M,White,2106-3,70-74 years,70-74,37,13760,268.9,189.3,370.6,44.2
,South Dakota,46,2015,2015,Male,M,White,2106-3,75-79 years,75-79,36,9718,370.4,259.5,512.9,61.7
,South Dakota,46,2015,2015,Male,M,White,2106-3,80-84 years,80-84,29,7099,408.5,273.6,586.7,75.9
,South Dakota,46,2015,2015,Male,M,White,2106-3,85+ years,85+,36,7127,505.1,353.8,699.3,84.2
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,55-59 years,55-59,22,29996,73.3,46,111,15.6
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,60-64 years ,60-64,17,19653,86.5,50.4,138.5,21
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,65-69 years,65-69,34,14976,227,157.2,317.3,38.9
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,70-74 years,70-74,25,12179,205.3,132.8,303,41.1
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,75-79 years,75-79,30,9372,320.1,216,457,58.4
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,80-84 years,80-84,22,7002,314.2,196.9,475.7,67
,Tennessee,47,2007,2007,Female,F,Black or African American,2054-5,85+ years,85+,17,6504,261.4,152.3,418.5,63.4
,Tennessee,47,2007,2007,Female,F,White,2106-3,40-44 years,40-44,29,182834,15.9,10.6,22.8,2.9
,Tennessee,47,2007,2007,Female,F,White,2106-3,45-49 years,45-49,45,191405,23.5,17.1,31.5,3.5
,Tennessee,47,2007,2007,Female,F,White,2106-3,50-54 years,50-54,75,184967,40.5,31.9,50.8,4.7
,Tennessee,47,2007,2007,Female,F,White,2106-3,55-59 years,55-59,128,171731,74.5,62.2,88.6,6.6
,Tennessee,47,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,204,146065,139.7,121.2,160.2,9.8
,Tennessee,47,2007,2007,Female,F,White,2106-3,65-69 years,65-69,265,115325,229.8,202.9,259.2,14.1
,Tennessee,47,2007,2007,Female,F,White,2106-3,70-74 years,70-74,236,92643,254.7,223.3,289.4,16.6
,Tennessee,47,2007,2007,Female,F,White,2106-3,75-79 years,75-79,238,77586,306.8,269,348.3,19.9
,Tennessee,47,2007,2007,Female,F,White,2106-3,80-84 years,80-84,192,61201,313.7,270.9,361.4,22.6
,Tennessee,47,2007,2007,Female,F,White,2106-3,85+ years,85+,131,58789,222.8,186.3,264.4,19.5
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,45-49 years,45-49,16,34292,46.7,26.7,75.8,11.7
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,50-54 years,50-54,30,31751,94.5,63.7,134.9,17.3
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,55-59 years,55-59,42,25151,167,120.4,225.7,25.8
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,60-64 years ,60-64,43,15767,272.7,197.4,367.4,41.6
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,65-69 years,65-69,48,11022,435.5,321.1,577.4,62.9
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,70-74 years,70-74,39,7880,494.9,351.9,676.6,79.3
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,75-79 years,75-79,31,5299,585,397.5,830.4,105.1
,Tennessee,47,2007,2007,Male,M,Black or African American,2054-5,80-84 years,80-84,33,3529,935.1,643.7,1313.2,162.8
,Tennessee,47,2007,2007,Male,M,White,2106-3,40-44 years,40-44,24,181554,13.2,8.5,19.7,2.7
,Tennessee,47,2007,2007,Male,M,White,2106-3,45-49 years,45-49,57,187100,30.5,23.1,39.5,4
,Tennessee,47,2007,2007,Male,M,White,2106-3,50-54 years,50-54,115,176554,65.1,53.8,78.2,6.1
,Tennessee,47,2007,2007,Male,M,White,2106-3,55-59 years,55-59,200,163080,122.6,106.2,140.9,8.7
,Tennessee,47,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,329,138551,237.5,212.5,264.6,13.1
,Tennessee,47,2007,2007,Male,M,White,2106-3,65-69 years,65-69,382,104762,364.6,329,403.1,18.7
,Tennessee,47,2007,2007,Male,M,White,2106-3,70-74 years,70-74,400,77188,518.2,468.7,571.6,25.9
,Tennessee,47,2007,2007,Male,M,White,2106-3,75-79 years,75-79,357,57648,619.3,556.7,687,32.8
,Tennessee,47,2007,2007,Male,M,White,2106-3,80-84 years,80-84,260,36904,704.5,621.5,795.6,43.7
,Tennessee,47,2007,2007,Male,M,White,2106-3,85+ years,85+,155,24104,643,545.8,752.6,51.7
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,55-59 years,55-59,23,31487,73,46.3,109.6,15.2
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,60-64 years ,60-64,32,20922,152.9,104.6,215.9,27
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,65-69 years,65-69,33,15619,211.3,145.4,296.7,36.8
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,70-74 years,70-74,25,12122,206.2,133.5,304.4,41.2
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,75-79 years,75-79,26,9459,274.9,179.6,402.7,53.9
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,80-84 years,80-84,21,7049,297.9,184.4,455.4,65
,Tennessee,47,2008,2008,Female,F,Black or African American,2054-5,85+ years,85+,16,6526,245.2,140.1,398.1,61.3
,Tennessee,47,2008,2008,Female,F,White,2106-3,40-44 years,40-44,23,178910,12.9,8.1,19.3,2.7
,Tennessee,47,2008,2008,Female,F,White,2106-3,45-49 years,45-49,55,192837,28.5,21.5,37.1,3.8
,Tennessee,47,2008,2008,Female,F,White,2106-3,50-54 years,50-54,83,189364,43.8,34.9,54.3,4.8
,Tennessee,47,2008,2008,Female,F,White,2106-3,55-59 years,55-59,98,173646,56.4,45.8,68.8,5.7
,Tennessee,47,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,199,152872,130.2,112.7,149.6,9.2
,Tennessee,47,2008,2008,Female,F,White,2106-3,65-69 years,65-69,245,121392,201.8,177.3,228.7,12.9
,Tennessee,47,2008,2008,Female,F,White,2106-3,70-74 years,70-74,242,95239,254.1,223.1,288.2,16.3
,Tennessee,47,2008,2008,Female,F,White,2106-3,75-79 years,75-79,234,77634,301.4,264,342.6,19.7
,Tennessee,47,2008,2008,Female,F,White,2106-3,80-84 years,80-84,193,61726,312.7,270.1,360,22.5
,Tennessee,47,2008,2008,Female,F,White,2106-3,85+ years,85+,134,59781,224.2,187.8,265.5,19.4
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,45-49 years,45-49,16,34419,46.5,26.6,75.5,11.6
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,50-54 years,50-54,39,32793,118.9,84.6,162.6,19
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,55-59 years,55-59,43,26354,163.2,118.1,219.8,24.9
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,60-64 years ,60-64,53,17089,310.1,232.3,405.7,42.6
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,65-69 years,65-69,52,11513,451.7,337.3,592.3,62.6
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,70-74 years,70-74,38,8004,474.8,336,651.6,77
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,75-79 years,75-79,30,5444,551.1,371.8,786.7,100.6
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,80-84 years,80-84,22,3474,633.3,396.9,958.8,135
,Tennessee,47,2008,2008,Male,M,Black or African American,2054-5,85+ years,85+,25,2394,1044.3,675.8,1541.6,208.9
,Tennessee,47,2008,2008,Male,M,White,2106-3,40-44 years,40-44,22,178511,12.3,7.7,18.7,2.6
,Tennessee,47,2008,2008,Male,M,White,2106-3,45-49 years,45-49,59,188453,31.3,23.8,40.4,4.1
,Tennessee,47,2008,2008,Male,M,White,2106-3,50-54 years,50-54,124,180898,68.5,57,81.7,6.2
,Tennessee,47,2008,2008,Male,M,White,2106-3,55-59 years,55-59,194,163218,118.9,102.7,136.8,8.5
,Tennessee,47,2008,2008,Male,M,White,2106-3,60-64 years ,60-64,289,145071,199.2,176.9,223.6,11.7
,Tennessee,47,2008,2008,Male,M,White,2106-3,65-69 years,65-69,404,111109,363.6,329,400.9,18.1
,Tennessee,47,2008,2008,Male,M,White,2106-3,70-74 years,70-74,375,80134,468,421.8,517.8,24.2
,Tennessee,47,2008,2008,Male,M,White,2106-3,75-79 years,75-79,328,58417,561.5,502.4,625.7,31
,Tennessee,47,2008,2008,Male,M,White,2106-3,80-84 years,80-84,274,37862,723.7,640.5,814.6,43.7
,Tennessee,47,2008,2008,Male,M,White,2106-3,85+ years,85+,170,25185,675,577.3,784.4,51.8
,Tennessee,47,2009,2009,Female,F,Black or African American,2054-5,55-59 years,55-59,17,33086,51.4,29.9,82.3,12.5
,Tennessee,47,2009,2009,Female,F,Black or African American,2054-5,60-64 years ,60-64,26,22941,113.3,74,166.1,22.2
,Tennessee,47,2009,2009,Female,F,Black or African American,2054-5,65-69 years,65-69,25,16238,154,99.6,227.3,30.8
,Tennessee,47,2009,2009,Female,F,Black or African American,2054-5,70-74 years,70-74,25,12274,203.7,131.8,300.7,40.7
,Tennessee,47,2009,2009,Female,F,Black or African American,2054-5,75-79 years,75-79,26,9594,271,177,397.1,53.1
,Tennessee,47,2009,2009,Female,F,White,2106-3,45-49 years,45-49,64,193996,33,25.4,42.1,4.1
,Tennessee,47,2009,2009,Female,F,White,2106-3,50-54 years,50-54,83,190913,43.5,34.6,53.9,4.8
,Tennessee,47,2009,2009,Female,F,White,2106-3,55-59 years,55-59,119,175686,67.7,56.1,81.1,6.2
,Tennessee,47,2009,2009,Female,F,White,2106-3,60-64 years ,60-64,199,159988,124.4,107.7,142.9,8.8
,Tennessee,47,2009,2009,Female,F,White,2106-3,65-69 years,65-69,266,126161,210.8,186.3,237.8,12.9
,Tennessee,47,2009,2009,Female,F,White,2106-3,70-74 years,70-74,282,97315,289.8,256.9,325.7,17.3
,Tennessee,47,2009,2009,Female,F,White,2106-3,75-79 years,75-79,240,77865,308.2,270.5,349.8,19.9
,Tennessee,47,2009,2009,Female,F,White,2106-3,80-84 years,80-84,208,61130,340.3,295.6,389.8,23.6
,Tennessee,47,2009,2009,Female,F,White,2106-3,85+ years,85+,142,61346,231.5,195,272.8,19.4
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,50-54 years,50-54,35,33321,105,73.2,146.1,17.8
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,55-59 years,55-59,45,27618,162.9,118.8,218,24.3
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,60-64 years ,60-64,49,18834,260.2,192.5,344,37.2
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,65-69 years,65-69,46,12023,382.6,280.1,510.3,56.4
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,70-74 years,70-74,41,8159,502.5,360.6,681.7,78.5
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,75-79 years,75-79,38,5468,695,491.8,953.9,112.7
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,80-84 years,80-84,21,3494,601,372,918.7,131.2
,Tennessee,47,2009,2009,Male,M,Black or African American,2054-5,85+ years,85+,17,2489,683,397.9,1093.6,165.7
,Tennessee,47,2009,2009,Male,M,White,2106-3,40-44 years,40-44,25,175206,14.3,9.2,21.1,2.9
,Tennessee,47,2009,2009,Male,M,White,2106-3,45-49 years,45-49,62,189485,32.7,25.1,41.9,4.2
,Tennessee,47,2009,2009,Male,M,White,2106-3,50-54 years,50-54,118,182747,64.6,53.4,77.3,5.9
,Tennessee,47,2009,2009,Male,M,White,2106-3,55-59 years,55-59,214,165346,129.4,112.7,148,8.8
,Tennessee,47,2009,2009,Male,M,White,2106-3,60-64 years ,60-64,305,150565,202.6,180.5,226.6,11.6
,Tennessee,47,2009,2009,Male,M,White,2106-3,65-69 years,65-69,390,115759,336.9,304.3,372.1,17.1
,Tennessee,47,2009,2009,Male,M,White,2106-3,70-74 years,70-74,380,83071,457.4,412.6,505.8,23.5
,Tennessee,47,2009,2009,Male,M,White,2106-3,75-79 years,75-79,360,58844,611.8,550.2,678.4,32.2
,Tennessee,47,2009,2009,Male,M,White,2106-3,80-84 years,80-84,249,38585,645.3,567.7,730.7,40.9
,Tennessee,47,2009,2009,Male,M,White,2106-3,85+ years,85+,155,26328,588.7,499.7,689,47.3
,Tennessee,47,2010,2010,Female,F,Black or African American,2054-5,50-54 years,50-54,18,40386,44.6,26.4,70.4,10.5
,Tennessee,47,2010,2010,Female,F,Black or African American,2054-5,55-59 years,55-59,16,34594,46.3,26.4,75.1,11.6
,Tennessee,47,2010,2010,Female,F,Black or African American,2054-5,60-64 years ,60-64,29,25262,114.8,76.9,164.9,21.3
,Tennessee,47,2010,2010,Female,F,Black or African American,2054-5,65-69 years,65-69,30,16692,179.7,121.3,256.6,32.8
,Tennessee,47,2010,2010,Female,F,Black or African American,2054-5,70-74 years,70-74,34,12529,271.4,187.9,379.2,46.5
